ALABAMA         EAST                   1                    NAD27       101
   0.1000000000000000D+01   0.3945000000000000D+06   0.3827000000000000D+06
   0.3750000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
COLORADO        SOUTH                  2                    NAD27       503
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1053000000000000D+07
   0.1000000000000000D+01   0.3826000000000000D+06   0.3714000000000000D+06
   0.3640000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
CONNECTICUT     ---                    2                    NAD27       600
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7245000000000000D+06
   0.1000000000000000D+01   0.4152000000000000D+06   0.4112000000000000D+06
   0.4050000000000000D+06   0.1828803657607315D+06   0.0000000000000000D+00
DELAWARE        ---                    1                    NAD27       700
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7525000000000000D+06
   0.9999950000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3800000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
FLORIDA         EAST                   1                    NAD27       901
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8100000000000000D+06
   0.9999411764705882D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.2420000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
FLORIDA         WEST                   1                    NAD27       902
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8200000000000000D+06
   0.9999411764705882D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.2420000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
FLORIDA         NORTH                  2                    NAD27       903
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8430000000000000D+06
   0.1000000000000000D+01   0.3045000000000000D+06   0.2935000000000000D+06
   0.2900000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
GEORGIA         EAST                   1                    NAD27      1001
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8210000000000000D+06
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3000000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
GEORGIA         WEST                   1                    NAD27      1002
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8410000000000000D+06
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3000000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
HAWAII          1                      1                    NAD27      5101
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1553000000000000D+07
   0.9999666666666667D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.1850000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
HAWAII          2                      1                    NAD27      5102
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1564000000000000D+07
   0.9999666666666667D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.2020000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
HAWAII          3                      1                    NAD27      5103
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1580000000000000D+07
   0.9999900000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.2110000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
HAWAII          4                      1                    NAD27      5104
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1593000000000000D+07
   0.9999900000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.2150000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
HAWAII          5                      1                    NAD27      5105
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1601000000000000D+07
   0.1000000000000000D+01   0.0000000000000000D+00   0.0000000000000000D+00
   0.2140000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
IDAHO           EAST                   1                    NAD27      1101
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1121000000000000D+07
   0.9999473684210526D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4140000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
IDAHO           CENTRAL                1                    NAD27      1102
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1140000000000000D+07
   0.9999473684210526D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4140000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
IDAHO           WEST                   1                    NAD27      1103
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1154500000000000D+07
   0.9999333333333333D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4140000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
ILLINOIS        EAST                   1                    NAD27      1201
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8820000000000000D+06
   0.9999750000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3640000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
ILLINOIS        WEST                   1                    NAD27      1202
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9010000000000000D+06
   0.9999411764705882D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3640000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
INDIANA         EAST                   1                    NAD27      1301
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8540000000000000D+06
   0.9999666666666667D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3730000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
INDIANA         WEST                   1                    NAD27      1302
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8705000000000000D+06
   0.9999666666666667D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3730000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
IOWA            NORTH                  2                    NAD27      1401
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9330000000000000D+06
   0.1000000000000000D+01   0.4316000000000000D+06   0.4204000000000000D+06
   0.4130000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
IOWA            SOUTH                  2                    NAD27      1402
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9330000000000000D+06
   0.1000000000000000D+01   0.4147000000000000D+06   0.4037000000000000D+06
   0.4000000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
KANSAS          NORTH                  2                    NAD27      1501
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9800000000000000D+06
   0.1000000000000000D+01   0.3947000000000000D+06   0.3843000000000000D+06
   0.3820000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
KANSAS          SOUTH                  2                    NAD27      1502
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9830000000000000D+06
   0.1000000000000000D+01   0.3834000000000000D+06   0.3716000000000000D+06
   0.3640000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
KENTUCKY        NORTH                  2                    NAD27      1601
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8415000000000000D+06
   0.1000000000000000D+01   0.3858000000000000D+06   0.3758000000000000D+06
   0.3730000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
KENTUCKY        SOUTH                  2                    NAD27      1602
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8545000000000000D+06
   0.1000000000000000D+01   0.3756000000000000D+06   0.3644000000000000D+06
   0.3620000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
LOUISIANA       NORTH                  2                    NAD27      1701
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9230000000000000D+06
   0.1000000000000000D+01   0.3240000000000000D+06   0.3110000000000000D+06
   0.3040000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
LOUISIANA       SOUTH                  2                    NAD27      1702
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9120000000000000D+06
   0.1000000000000000D+01   0.3042000000000000D+06   0.2918000000000000D+06
   0.2840000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
LOUISIANA       OFFSHORE               2                    NAD27      1703
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9120000000000000D+06
   0.1000000000000000D+01   0.2750000000000000D+06   0.2610000000000000D+06
   0.2540000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
MAINE           EAST                   1                    NAD27      1801
   0.6378206400000000D+07   0.6768657997291094D-02  -0.6830000000000000D+06
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4350000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
MAINE           WEST                   1                    NAD27      1802
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7010000000000000D+06
   0.9999666666666667D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4250000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
MARYLAND        ---                    2                    NAD27      1900
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7700000000000000D+06
   0.1000000000000000D+01   0.3927000000000000D+06   0.3818000000000000D+06
   0.3750000000000000D+06   0.2438404876809754D+06   0.0000000000000000D+00
MASSACHUSETTS   MAINLAND               2                    NAD27      2001
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7130000000000000D+06
   0.1000000000000000D+01   0.4241000000000000D+06   0.4143000000000000D+06
   0.4100000000000000D+06   0.1828803657607315D+06   0.0000000000000000D+00
MASSACHUSETTS   ISLAND                 2                    NAD27      2002
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7030000000000000D+06
   0.1000000000000000D+01   0.4129000000000000D+06   0.4117000000000000D+06
   0.4100000000000000D+06   0.6096012192024384D+05   0.0000000000000000D+00
MICHIGAN        EAST                   1                    NAD27      2101
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8340000000000000D+06
   0.9999428571428571D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4130000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
MICHIGAN        CENTRAL/M              1                    NAD27      2102
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8545000000000000D+06
   0.9999090909090909D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4130000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
MICHIGAN        WEST                   1                    NAD27      2103
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8845000000000000D+06
   0.9999090909090909D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4130000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
MICHIGAN        NORTH                  2                    NAD27      2111
   0.6378450047000000D+07   0.6768657997291094D-02  -0.8700000000000000D+06
   0.1000000000000000D+01   0.4705000000000000D+06   0.4529000000000000D+06
   0.4447000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
MICHIGAN        CENTRAL/L              2                    NAD27      2112
   0.6378450047000000D+07   0.6768657997291094D-02  -0.8420000000000000D+06
   0.1000000000000000D+01   0.4542000000000000D+06   0.4411000000000000D+06
   0.4319000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
MICHIGAN        SOUTH                  2                    NAD27      2113
   0.6378450047000000D+07   0.6768657997291094D-02  -0.8420000000000000D+06
   0.1000000000000000D+01   0.4340000000000000D+06   0.4206000000000000D+06
   0.4130000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
MINNESOTA       NORTH                  2                    NAD27      2201
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9306000000000000D+06
   0.1000000000000000D+01   0.4838000000000000D+06   0.4702000000000000D+06
   0.4630000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
MINNESOTA       CENTRAL                2                    NAD27      2202
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9415000000000000D+06
   0.1000000000000000D+01   0.4703000000000000D+06   0.4537000000000000D+06
   0.4500000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
MINNESOTA       SOUTH                  2                    NAD27      2203
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9400000000000000D+06
   0.1000000000000000D+01   0.4513000000000000D+06   0.4347000000000000D+06
   0.4300000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
MISSISSIPPI     EAST                   1                    NAD27      2301
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8850000000000000D+06
   0.9999600000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.2940000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
MISSISSIPPI     WEST                   1                    NAD27      2302
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9020000000000000D+06
   0.9999411764705882D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3030000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
MISSOURI        EAST                   1                    NAD27      2401
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9030000000000000D+06
   0.9999333333333333D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3550000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
MISSOURI        CENTRAL                1                    NAD27      2402
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9230000000000000D+06
   0.9999333333333333D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3550000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
MISSOURI        WEST                   1                    NAD27      2403
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9430000000000000D+06
   0.9999411764705882D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3610000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
MONTANA         NORTH                  2                    NAD27      2501
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1093000000000000D+07
   0.1000000000000000D+01   0.4843000000000000D+06   0.4751000000000000D+06
   0.4700000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
MONTANA         CENTRAL                2                    NAD27      2502
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1093000000000000D+07
   0.1000000000000000D+01   0.4753000000000000D+06   0.4627000000000000D+06
   0.4550000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
MONTANA         SOUTH                  2                    NAD27      2503
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1093000000000000D+07
   0.1000000000000000D+01   0.4624000000000000D+06   0.4452000000000000D+06
   0.4400000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
NEBRASKA        NORTH                  2                    NAD27      2601
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1000000000000000D+07
   0.1000000000000000D+01   0.4249000000000000D+06   0.4151000000000000D+06
   0.4120000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
NEBRASKA        SOUTH                  2                    NAD27      2602
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9930000000000000D+06
   0.1000000000000000D+01   0.4143000000000000D+06   0.4017000000000000D+06
   0.3940000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
NEVADA          EAST                   1                    NAD27      2701
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1153500000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3445000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
NEVADA          CENTRAL                1                    NAD27      2702
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1164000000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3445000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
NEVADA          WEST                   1                    NAD27      2703
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1183500000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3445000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
NEW HAMPSHIRE   ---                    1                    NAD27      2800
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7140000000000000D+06
   0.9999666666666667D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4230000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
NEW JERSEY      ---                    1                    NAD27      2900
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7440000000000000D+06
   0.9999750000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3850000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
NEW MEXICO      EAST                   1                    NAD27      3001
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1042000000000000D+07
   0.9999090909090909D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3100000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
NEW MEXICO      CENTRAL                1                    NAD27      3002
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1061500000000000D+07
   0.9999000000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3100000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
NEW MEXICO      WEST                   1                    NAD27      3003
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1075000000000000D+07
   0.9999166666666667D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.3100000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
NEW YORK        EAST                   1                    NAD27      3101
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7420000000000000D+06
   0.9999666666666667D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4000000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
NEW YORK        CENTRAL                1                    NAD27      3102
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7635000000000000D+06
   0.9999375000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4000000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
NEW YORK        WEST                   1                    NAD27      3103
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7835000000000000D+06
   0.9999375000000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4000000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
NEW YORK        LONG ISLAND            2                    NAD27      3104
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7400000000000000D+06
   0.1000000000000000D+01   0.4102000000000000D+06   0.4040000000000000D+06
   0.4030000000000000D+06   0.6096012192024384D+06   0.3048006096012192D+05
NORTH CAROLINA  ---                    2                    NAD27      3200
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7900000000000000D+06
   0.1000000000000000D+01   0.3610000000000000D+06   0.3420000000000000D+06
   0.3345000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
NORTH DAKOTA    NORTH                  2                    NAD27      3301
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1003000000000000D+07
   0.1000000000000000D+01   0.4844000000000000D+06   0.4726000000000000D+06
   0.4700000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
NORTH DAKOTA    SOUTH                  2                    NAD27      3302
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1003000000000000D+07
   0.1000000000000000D+01   0.4729000000000000D+06   0.4611000000000000D+06
   0.4540000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
OHIO            NORTH                  2                    NAD27      3401
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8230000000000000D+06
   0.1000000000000000D+01   0.4142000000000000D+06   0.4026000000000000D+06
   0.3940000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
OHIO            SOUTH                  2                    NAD27      3402
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8230000000000000D+06
   0.1000000000000000D+01   0.4002000000000000D+06   0.3844000000000000D+06
   0.3800000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
OKLAHOMA        NORTH                  2                    NAD27      3501
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9800000000000000D+06
   0.1000000000000000D+01   0.3646000000000000D+06   0.3534000000000000D+06
   0.3500000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
OKLAHOMA        SOUTH                  2                    NAD27      3502
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9800000000000000D+06
   0.1000000000000000D+01   0.3514000000000000D+06   0.3356000000000000D+06
   0.3320000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
OREGON          NORTH                  2                    NAD27      3601
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1203000000000000D+07
   0.1000000000000000D+01   0.4600000000000000D+06   0.4420000000000000D+06
   0.4340000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
OREGON          SOUTH                  2                    NAD27      3602
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1203000000000000D+07
   0.1000000000000000D+01   0.4400000000000000D+06   0.4220000000000000D+06
   0.4140000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
PENNSYLVANIA    NORTH                  2                    NAD27      3701
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7745000000000000D+06
   0.1000000000000000D+01   0.4157000000000000D+06   0.4053000000000000D+06
   0.4010000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
PENNSYLVANIA    SOUTH                  2                    NAD27      3702
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7745000000000000D+06
   0.1000000000000000D+01   0.4058000000000000D+06   0.3956000000000000D+06
   0.3920000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
RHODE ISLAND    ---                    1                    NAD27      3800
   0.6378206400000000D+07   0.6768657997291094D-02  -0.7130000000000000D+06
   0.9999937500000000D+00   0.0000000000000000D+00   0.0000000000000000D+00
   0.4105000000000000D+06   0.1524003048006096D+06   0.0000000000000000D+00
SOUTH CAROLINA  NORTH                  2                    NAD27      3901
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8100000000000000D+06
   0.1000000000000000D+01   0.3458000000000000D+06   0.3346000000000000D+06
   0.3300000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
SOUTH CAROLINA  SOUTH                  2                    NAD27      3902
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8100000000000000D+06
   0.1000000000000000D+01   0.3340000000000000D+06   0.3220000000000000D+06
   0.3150000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
SOUTH DAKOTA    NORTH                  2                    NAD27      4001
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1000000000000000D+07
   0.1000000000000000D+01   0.4541000000000000D+06   0.4425000000000000D+06
   0.4350000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
SOUTH DAKOTA    SOUTH                  2                    NAD27      4002
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1002000000000000D+07
   0.1000000000000000D+01   0.4424000000000000D+06   0.4250000000000000D+06
   0.4220000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
TENNESSEE       ---                    2                    NAD27      4100
   0.6378206400000000D+07   0.6768657997291094D-02  -0.8600000000000000D+06
   0.1000000000000000D+01   0.3625000000000000D+06   0.3515000000000000D+06
   0.3440000000000000D+06   0.6096012192024384D+06   0.3048006096012192D+05
TEXAS           NORTH                  2                    NAD27      4201
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1013000000000000D+07
   0.1000000000000000D+01   0.3611000000000000D+06   0.3439000000000000D+06
   0.3400000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
TEXAS           NORTH CENTRAL          2                    NAD27      4202
   0.6378206400000000D+07   0.6768657997291094D-02  -0.9730000000000000D+06
   0.1000000000000000D+01   0.3358000000000000D+06   0.3208000000000000D+06
   0.3140000000000000D+06   0.6096012192024384D+06   0.0000000000000000D+00
TEXAS           CENTRAL                2                    NAD27      4203
   0.6378206400000000D+07   0.6768657997291094D-02  -0.1002000000000000D+07
